        execution_time         |     framework      |                 check_id                  |                                                title                                                 |                   subscription_id                   |                                                                          resource_id                                                                          | status 
 2022-11-11 21:50:57.997641+00 | hipaa_hitrust_v9.2 | 0888.09n2Organizational.6 - 09.n - 1      | Network Watcher should be enable                                                                     | d9b9fd36-ec21-4c77-b8cf-5a06d6da6ebd                | /subscriptions/d9b9fd36-ec21-4c77-b8cf-5a06d6da6ebd/locations/norway                                                                                          | fail
 2022-11-11 21:50:57.997641+00 | hipaa_hitrust_v9.2 | 0888.09n2Organizational.6 - 09.n - 1      | Network Watcher should be enable                                                                     | d9b9fd36-ec21-4c77-b8cf-5a06d6da6ebd                | /subscriptions/d9b9fd36-ec21-4c77-b8cf-5a06d6da6ebd/locations/eastus2                                                                                         | fail
 2022-11-11 21:50:57.997641+00 | hipaa_hitrust_v9.2 | 0888.09n2Organizational.6 - 09.n - 1      | Network Watcher should be enable                                                                     | d9b9fd36-ec21-4c77-b8cf-5a06d6da6ebd                | /subscriptions/d9b9fd36-ec21-4c77-b8cf-5a06d6da6ebd/locations/westeurope                                                                                      | fail
 2022-11-11 21:50:57.997641+00 | hipaa_hitrust_v9.2 | 0888.09n2Organizational.6 - 09.n - 1      | Network Watcher should be enable                                                                     | d9b9fd36-ec21-4c77-b8cf-5a06d6da6ebd                | /subscriptions/d9b9fd36-ec21-4c77-b8cf-5a06d6da6ebd/locations/westusstage                                                                                     | fail
 2022-11-11 21:50:57.997641+00 | hipaa_hitrust_v9.2 | 0888.09n2Organizational.6 - 09.n - 1      | Network Watcher should be enable                                                                     | d9b9fd36-ec21-4c77-b8cf-5a06d6da6ebd                | /subscriptions/d9b9fd36-ec21-4c77-b8cf-5a06d6da6ebd/locations/koreacentral                                                                                    | fail
 2022-11-11 21:50:57.997641+00 | hipaa_hitrust_v9.2 | 0888.09n2Organizational.6 - 09.n - 1      | Network Watcher should be enable                                                                     | d9b9fd36-ec21-4c77-b8cf-5a06d6da6ebd                | /subscriptions/d9b9fd36-ec21-4c77-b8cf-5a06d6da6ebd/locations/southcentralusstg                                                                               | fail
 2022-11-11 21:50:57.997641+00 | hipaa_hitrust_v9.2 | 0888.09n2Organizational.6 - 09.n - 1      | Network Watcher should be enable                                                                     | d9b9fd36-ec21-4c77-b8cf-5a06d6da6ebd                | /subscriptions/d9b9fd36-ec21-4c77-b8cf-5a06d6da6ebd/locations/northcentralusstage                                                                             | fail
 2022-11-11 21:50:57.997641+00 | hipaa_hitrust_v9.2 | 0888.09n2Organizational.6 - 09.n - 1      | Network Watcher should be enable                                                                     | d9b9fd36-ec21-4c77-b8cf-5a06d6da6ebd                | /subscriptions/d9b9fd36-ec21-4c77-b8cf-5a06d6da6ebd/locations/westus3                                                                                         | fail
 2022-11-11 21:50:57.997641+00 | hipaa_hitrust_v9.2 | 0888.09n2Organizational.6 - 09.n - 1      | Network Watcher should be enable                                                                     | d9b9fd36-ec21-4c77-b8cf-5a06d6da6ebd                | /subscriptions/d9b9fd36-ec21-4c77-b8cf-5a06d6da6ebd/locations/westus                                                                                          | fail
 2022-11-11 21:50:57.997641+00 | hipaa_hitrust_v9.2 | 0888.09n2Organizational.6 - 09.n - 1      | Network Watcher should be enable                                                                     | d9b9fd36-ec21-4c77-b8cf-5a06d6da6ebd                | /subscriptions/d9b9fd36-ec21-4c77-b8cf-5a06d6da6ebd/locations/global                                                                                          | fail
 2022-11-11 21:50:57.997641+00 | hipaa_hitrust_v9.2 | 0888.09n2Organizational.6 - 09.n - 1      | Network Watcher should be enable                                                                     | d9b9fd36-ec21-4c77-b8cf-5a06d6da6ebd                | /subscriptions/d9b9fd36-ec21-4c77-b8cf-5a06d6da6ebd/locations/norwaywest                                                                                      | fail
 2022-11-11 21:50:57.997641+00 | hipaa_hitrust_v9.2 | 0888.09n2Organizational.6 - 09.n - 1      | Network Watcher should be enable                                                                     | d9b9fd36-ec21-4c77-b8cf-5a06d6da6ebd                | /subscriptions/d9b9fd36-ec21-4c77-b8cf-5a06d6da6ebd/locations/southindia                                                                                      | fail
 2022-11-11 21:50:57.997641+00 | hipaa_hitrust_v9.2 | 0888.09n2Organizational.6 - 09.n - 1      | Network Watcher should be enable                                                                     | d9b9fd36-ec21-4c77-b8cf-5a06d6da6ebd                | /subscriptions/d9b9fd36-ec21-4c77-b8cf-5a06d6da6ebd/locations/germanywestcentral                                                                              | fail
 2022-11-11 21:50:57.997641+00 | hipaa_hitrust_v9.2 | 0888.09n2Organizational.6 - 09.n - 1      | Network Watcher should be enable                                                                     | d9b9fd36-ec21-4c77-b8cf-5a06d6da6ebd                | /subscriptions/d9b9fd36-ec21-4c77-b8cf-5a06d6da6ebd/locations/centralus                                                                                       | fail
 2022-11-11 21:50:57.997641+00 | hipaa_hitrust_v9.2 | 0888.09n2Organizational.6 - 09.n - 1      | Network Watcher should be enable                                                                     | d9b9fd36-ec21-4c77-b8cf-5a06d6da6ebd                | /subscriptions/d9b9fd36-ec21-4c77-b8cf-5a06d6da6ebd/locations/francecentral                                                                                   | fail
 2022-11-11 21:50:57.997641+00 | hipaa_hitrust_v9.2 | 0888.09n2Organizational.6 - 09.n - 1      | Network Watcher should be enable                                                                     | d9b9fd36-ec21-4c77-b8cf-5a06d6da6ebd                | /subscriptions/d9b9fd36-ec21-4c77-b8cf-5a06d6da6ebd/locations/korea                                                                                           | fail
 2022-11-11 21:50:57.997641+00 | hipaa_hitrust_v9.2 | 0888.09n2Organizational.6 - 09.n - 1      | Network Watcher should be enable                                                                     | d9b9fd36-ec21-4c77-b8cf-5a06d6da6ebd                | /subscriptions/d9b9fd36-ec21-4c77-b8cf-5a06d6da6ebd/locations/southcentralus                                                                                  | fail
 2022-11-11 21:50:57.997641+00 | hipaa_hitrust_v9.2 | 0888.09n2Organizational.6 - 09.n - 1      | Network Watcher should be enable                                                                     | d9b9fd36-ec21-4c77-b8cf-5a06d6da6ebd                | /subscriptions/d9b9fd36-ec21-4c77-b8cf-5a06d6da6ebd/locations/centralindia                                                                                    | fail
 2022-11-11 21:50:57.997641+00 | hipaa_hitrust_v9.2 | 0888.09n2Organizational.6 - 09.n - 1      | Network Watcher should be enable                                                                     | d9b9fd36-ec21-4c77-b8cf-5a06d6da6ebd                | /subscriptions/d9b9fd36-ec21-4c77-b8cf-5a06d6da6ebd/locations/switzerlandwest                                                                                 | fail
 2022-11-11 21:50:57.997641+00 | hipaa_hitrust_v9.2 | 0888.09n2Organizational.6 - 09.n - 1      | Network Watcher should be enable                                                                     | d9b9fd36-ec21-4c77-b8cf-5a06d6da6ebd                | /subscriptions/d9b9fd36-ec21-4c77-b8cf-5a06d6da6ebd/locations/france                                                                                          | fail
 2022-11-11 21:50:57.997641+00 | hipaa_hitrust_v9.2 | 0943.09y1Organizational.1 - 09.y - 1      | Secure transfer to storage accounts should be enabled                                                | d9b9fd36-ec21-4c77-b8cf-5a06d6da6ebd                | /subscriptions/d9b9fd36-ec21-4c77-b8cf-5a06d6da6ebd/resourceGroups/Lab1/providers/Microsoft.Storage/storageAccounts/lab1generalstoragebucket                  | pass
 2022-11-11 21:50:57.997641+00 | hipaa_hitrust_v9.2 | 0943.09y1Organizational.1 - 09.y - 1      | Secure transfer to storage accounts should be enabled                                                | d9b9fd36-ec21-4c77-b8cf-5a06d6da6ebd                | /subscriptions/d9b9fd36-ec21-4c77-b8cf-5a06d6da6ebd/resourceGroups/cloud-shell-storage-eastus/providers/Microsoft.Storage/storageAccounts/cs210032000f8e94301 | pass
 2022-11-11 21:50:57.997641+00 | hipaa_hitrust_v9.2 | 0709.10m1Organizational.1 - 10.m - 1      | A vulnerability assessment solution should be enabled on your virtual machines                       | d9b9fd36-ec21-4c77-b8cf-5a06d6da6ebd                | /subscriptions/d9b9fd36-ec21-4c77-b8cf-5a06d6da6ebd/resourceGroups/LAB1/providers/Microsoft.Compute/virtualMachines/sample-ubuntu-vmsmall                     | fail
 2022-11-11 21:50:57.997641+00 | hipaa_hitrust_v9.2 | 0711.10m2Organizational.23 - 10.m         | A vulnerability assessment solution should be enabled on your virtual machines                       | d9b9fd36-ec21-4c77-b8cf-5a06d6da6ebd                | /subscriptions/d9b9fd36-ec21-4c77-b8cf-5a06d6da6ebd/resourceGroups/LAB1/providers/Microsoft.Compute/virtualMachines/sample-ubuntu-vmsmall                     | fail
 2022-11-11 21:50:57.997641+00 | hipaa_hitrust_v9.2 | 1634.12b1Organizational.1 - 12.b - 1      | Audit virtual machines without disaster recovery configured.                                         | d9b9fd36-ec21-4c77-b8cf-5a06d6da6ebd                | /subscriptions/d9b9fd36-ec21-4c77-b8cf-5a06d6da6ebd/resourceGroups/LAB1/providers/Microsoft.Compute/virtualMachines/sample-ubuntu-vmsmall                     | fail
 2022-11-11 21:50:57.997641+00 | hipaa_hitrust_v9.2 | 1638.12b2Organizational.345 - 12.b - 1    | Audit virtual machines without disaster recovery configured.                                         | d9b9fd36-ec21-4c77-b8cf-5a06d6da6ebd                | /subscriptions/d9b9fd36-ec21-4c77-b8cf-5a06d6da6ebd/resourceGroups/LAB1/providers/Microsoft.Compute/virtualMachines/sample-ubuntu-vmsmall                     | fail
(324 rows)

